dataset,label,feature_battery,task_type,best_model,n_features,n_train,n_val,n_test,timestamp,train_best_loss,train_best_model,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_n_classes,train_class_distribution,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_n_classes,val_class_distribution,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_n_classes,test_class_distribution,train_r2,train_mse,train_rmse,train_mae,train_mean_target,train_std_target,val_r2,val_mse,val_rmse,val_mae,val_mean_target,val_std_target,test_r2,test_mse,test_rmse,test_mae,test_mean_target,test_std_target,error
Paris_experiment_ready_data_fixations_TEXT_TYPE_2_label,TEXT_TYPE_2_label,complex_features,classification,RandomForestClassifier,373.0,1440.0,471.0,479.0,2026-02-13T02:21:41.274107,0.2245802362329843,RandomForestClassifier,0.8472222222222222,0.634453781512605,0.75,0.674863387978142,,4.0,"{0: 487, 1: 256, 2: 220, 3: 477}",0.8556263269639066,0.6444099378881988,0.75,0.6830708661417323,,4.0,"{0: 155, 1: 93, 2: 68, 3: 155}",0.8496868475991649,0.641566265060241,0.75,0.6807692307692308,,4.0,"{0: 160, 1: 94, 2: 72, 3: 153}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_2_label,TEXT_TYPE_2_label,distance_features,classification,ExtraTreesClassifier,25.0,1440.0,471.0,479.0,2026-02-13T02:26:43.925152,0.2201028594391316,ExtraTreesClassifier,0.8958333333333334,0.8918099113434643,0.8309836647727272,0.8209160345551503,,4.0,"{0: 487, 1: 256, 2: 220, 3: 477}",0.902335456475584,0.9063728343396464,0.8338472485768501,0.8304912035494788,,4.0,"{0: 155, 1: 93, 2: 68, 3: 155}",0.8475991649269311,0.7671341684822077,0.7587174940898346,0.7401863354037268,,4.0,"{0: 160, 1: 94, 2: 72, 3: 153}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_2_label,TEXT_TYPE_2_label,extended_features,classification,LGBMClassifier,54.0,1440.0,471.0,479.0,2026-02-13T02:16:39.843041,0.2144828770289367,LGBMClassifier,1.0,1.0,1.0,1.0,,4.0,"{0: 487, 1: 256, 2: 220, 3: 477}",1.0,1.0,1.0,1.0,,4.0,"{0: 155, 1: 93, 2: 68, 3: 155}",0.826722338204593,0.74152411773771,0.7418735224586288,0.7409663470577176,,4.0,"{0: 160, 1: 94, 2: 72, 3: 153}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_2_label,TEXT_TYPE_2_label,simple_features,classification,LGBMClassifier,13.0,1440.0,471.0,479.0,2026-02-13T02:11:11.251589,0.2109138287593073,LGBMClassifier,0.9777777777777776,0.9666833131197832,0.9657137784090908,0.9661228048324824,,4.0,"{0: 487, 1: 256, 2: 220, 3: 477}",0.9766454352441614,0.9642410015649452,0.9664769133459836,0.965188504933758,,4.0,"{0: 155, 1: 93, 2: 68, 3: 155}",0.8475991649269311,0.7713759213759214,0.769281914893617,0.7672748223545228,,4.0,"{0: 160, 1: 94, 2: 72, 3: 153}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_label,TEXT_TYPE_label,all_features,classification,LGBMClassifier,463.0,1438.0,478.0,474.0,2026-02-13T03:01:50.481698,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{0: 478, 1: 486, 2: 474}",1.0,1.0,1.0,1.0,,3.0,"{0: 164, 1: 157, 2: 157}",1.0,1.0,1.0,1.0,,3.0,"{0: 160, 1: 160, 2: 154}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_label,TEXT_TYPE_label,complex_features,classification,LGBMClassifier,373.0,1438.0,478.0,474.0,2026-02-13T02:51:05.662949,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{0: 478, 1: 486, 2: 474}",1.0,1.0,1.0,1.0,,3.0,"{0: 164, 1: 157, 2: 157}",1.0,1.0,1.0,1.0,,3.0,"{0: 160, 1: 160, 2: 154}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_label,TEXT_TYPE_label,distance_features,classification,LGBMClassifier,25.0,1438.0,478.0,474.0,2026-02-13T02:56:05.991239,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{0: 478, 1: 486, 2: 474}",1.0,1.0,1.0,1.0,,3.0,"{0: 164, 1: 157, 2: 157}",1.0,1.0,1.0,1.0,,3.0,"{0: 160, 1: 160, 2: 154}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_label,TEXT_TYPE_label,extended_features,classification,LGBMClassifier,54.0,1438.0,478.0,474.0,2026-02-13T02:41:49.865908,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{0: 478, 1: 486, 2: 474}",1.0,1.0,1.0,1.0,,3.0,"{0: 164, 1: 157, 2: 157}",1.0,1.0,1.0,1.0,,3.0,"{0: 160, 1: 160, 2: 154}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_label,TEXT_TYPE_label,simple_features,classification,LGBMClassifier,13.0,1438.0,478.0,474.0,2026-02-13T02:36:46.264654,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{0: 478, 1: 486, 2: 474}",1.0,1.0,1.0,1.0,,3.0,"{0: 164, 1: 157, 2: 157}",1.0,1.0,1.0,1.0,,3.0,"{0: 160, 1: 160, 2: 154}",,,,,,,,,,,,,,,,,,,
Patch_scr_label,scr_label,all_features,classification,ExtraTreesClassifier,471.0,2687.0,896.0,894.0,2026-02-13T03:27:50.327584,0.711014130846928,ExtraTreesClassifier,0.3963528098250837,0.399865334171623,0.3963317190774753,0.385484750793411,,5.0,"{0.0: 534, 25.0: 536, 50.0: 539, 75.0: 538, 100.0: 540}",0.3716517857142857,0.3780064541802265,0.3720172298728338,0.3567024354432591,,5.0,"{0.0: 182, 25.0: 179, 50.0: 180, 75.0: 178, 100.0: 177}",0.2472035794183445,0.2380960526520893,0.2473182962637485,0.2378621731546335,,5.0,"{0.0: 178, 25.0: 180, 50.0: 178, 75.0: 179, 100.0: 179}",,,,,,,,,,,,,,,,,,,
Patch_scr_label,scr_label,complex_features,classification,XGBClassifier,372.0,2687.0,896.0,894.0,2026-02-13T03:17:47.577454,0.7154643112649934,XGBClassifier,0.6285820617789356,0.6321453129035594,0.6286154179195762,0.6276645462802658,,5.0,"{0.0: 534, 25.0: 536, 50.0: 539, 75.0: 538, 100.0: 540}",0.6372767857142857,0.6540155588111659,0.6376578560214453,0.6376251903901918,,5.0,"{0.0: 182, 25.0: 179, 50.0: 180, 75.0: 178, 100.0: 177}",0.2460850111856823,0.234984680749157,0.2461445539444409,0.2365637138409335,,5.0,"{0.0: 178, 25.0: 180, 50.0: 178, 75.0: 179, 100.0: 179}",,,,,,,,,,,,,,,,,,,
Patch_scr_label,scr_label,distance_features,classification,LGBMClassifier,24.0,2687.0,896.0,894.0,2026-02-13T03:22:48.273588,0.7734500414595529,LGBMClassifier,0.6445850390770376,0.6795716271511376,0.6444685524001947,0.6494835882373042,,5.0,"{0.0: 534, 25.0: 536, 50.0: 539, 75.0: 538, 100.0: 540}",0.8292410714285714,0.8306540452591568,0.8292649261374665,0.8296770269115527,,5.0,"{0.0: 182, 25.0: 179, 50.0: 180, 75.0: 178, 100.0: 177}",0.1868008948545861,0.1879227991954394,0.1867272055182418,0.1858238516669665,,5.0,"{0.0: 178, 25.0: 180, 50.0: 178, 75.0: 179, 100.0: 179}",,,,,,,,,,,,,,,,,,,
Patch_scr_label,scr_label,extended_features,classification,XGBClassifier,62.0,2687.0,896.0,894.0,2026-02-13T03:12:45.146702,0.7224208571963842,XGBClassifier,0.3483438779307778,0.3493853908017438,0.3484627224654641,0.3387385807395655,,5.0,"{0.0: 534, 25.0: 536, 50.0: 539, 75.0: 538, 100.0: 540}",0.3091517857142857,0.3108763118930299,0.3095288044715288,0.2943864778535426,,5.0,"{0.0: 182, 25.0: 179, 50.0: 180, 75.0: 178, 100.0: 177}",0.2651006711409396,0.2537853516609276,0.2650698498385398,0.2467581510685309,,5.0,"{0.0: 178, 25.0: 180, 50.0: 178, 75.0: 179, 100.0: 179}",,,,,,,,,,,,,,,,,,,
Patch_scr_label,scr_label,simple_features,classification,XGBClassifier,12.0,2687.0,896.0,894.0,2026-02-13T03:07:40.508844,0.7222717399689138,XGBClassifier,0.5106066244882769,0.5109755183915514,0.5106213225358825,0.510173298917614,,5.0,"{0.0: 534, 25.0: 536, 50.0: 539, 75.0: 538, 100.0: 540}",0.5066964285714286,0.5110912808311519,0.507349018715207,0.5031108263981532,,5.0,"{0.0: 182, 25.0: 179, 50.0: 180, 75.0: 178, 100.0: 177}",0.2505592841163311,0.2534138444799331,0.2504392554000237,0.2443356144077593,,5.0,"{0.0: 178, 25.0: 180, 50.0: 178, 75.0: 179, 100.0: 179}",,,,,,,,,,,,,,,,,,,
Surgical_skills_1_fixations_Performance_label,Performance_label,all_features,regression,LGBMRegressor,192.0,897.0,343.0,315.0,2026-02-22T09:57:36.180062,0.4970387659255615,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.9036202709592296,22.55662501756344,4.749381540533824,3.678482079369508,79.53623188405797,15.298336502268548,0.9102273167755934,28.634744291191048,5.351144203924152,4.103449903352757,74.5597667638484,17.859716123273348,0.5462767893268763,165.6132199064003,12.869079994560618,9.599170132298728,78.7015873015873,19.10521820236133,
Surgical_skills_1_fixations_Performance_label,Performance_label,complex_features,regression,LGBMRegressor,93.0,897.0,343.0,315.0,2026-02-22T09:47:35.500304,0.5601417913796818,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.7337015478208949,62.32425000925904,7.894570919895459,6.320814242293902,79.53623188405797,15.298336502268548,0.7299865465822513,86.12604543045019,9.280411921377748,7.184718324461174,74.5597667638484,17.859716123273348,0.3617929453139867,232.95155021213384,15.262750414395626,11.499939066226544,78.7015873015873,19.10521820236133,
Surgical_skills_1_fixations_Performance_label,Performance_label,distance_features,regression,XGBRegressor,27.0,897.0,343.0,315.0,2026-02-22T09:52:35.675085,0.9033190608024596,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.1537216901779174,198.06220957465845,14.073457626847016,11.380428046287102,79.53623188405797,15.298336502268548,0.2247909903526306,247.26798785000523,15.724757163466952,12.62440877753166,74.5597667638484,17.859716123273348,-0.1661434173583984,425.6533164341117,20.631367294343622,16.91343083457341,78.7015873015873,19.10521820236133,
Surgical_skills_1_fixations_Performance_label,Performance_label,extended_features,regression,LGBMRegressor,65.0,897.0,343.0,315.0,2026-02-22T09:42:35.273791,0.507733655298161,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.5619203584852764,102.52776491305688,10.125599484132133,7.848180238479562,79.53623188405797,15.298336502268548,0.5678436176578912,137.8446879129057,11.740727742048431,8.977195952797757,74.5597667638484,17.859716123273348,0.5652311696602275,158.69469362320706,12.597408210548988,9.506430022617222,78.7015873015873,19.10521820236133,
Surgical_skills_1_fixations_Performance_label,Performance_label,simple_features,regression,LGBMRegressor,15.0,897.0,343.0,315.0,2026-02-22T09:37:35.067534,0.4947092609533704,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.6130304758725289,90.5659990523102,9.51661699619724,7.280563001963485,79.53623188405797,15.298336502268548,0.6085494725807359,124.86076334916844,11.174111300196024,8.519448406691616,74.5597667638484,17.859716123273348,0.5064716839603145,180.14245604287623,13.421715838255414,10.338984578880318,78.7015873015873,19.10521820236133,
Surgical_skills_2_fixations_Performance_label,Performance_label,all_features,regression,ExtraTreesRegressor,193.0,37.0,17.0,40.0,2026-02-22T10:22:37.289137,0.781910397295013,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,29.054054054054053,6.661490564252021,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.2995562130177512,0.5473172873368346,0.2019230769230768,25.0,0.0,
Surgical_skills_2_fixations_Performance_label,Performance_label,complex_features,regression,ExtraTreesRegressor,94.0,37.0,17.0,40.0,2026-02-22T10:12:36.821993,0.1938095238095238,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,29.054054054054053,6.661490564252021,1.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,
Surgical_skills_2_fixations_Performance_label,Performance_label,distance_features,regression,ExtraTreesRegressor,28.0,37.0,17.0,40.0,2026-02-22T10:17:36.986792,0.0,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,29.054054054054053,6.661490564252021,1.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,
Surgical_skills_2_fixations_Performance_label,Performance_label,extended_features,regression,ExtraTreesRegressor,66.0,37.0,17.0,40.0,2026-02-22T10:07:36.579016,0.2084920634920635,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.9957975308641976,0.1864864864864865,0.4318408115110087,0.2054054054054054,29.054054054054053,6.661490564252021,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.3514999999999999,0.5928743543112655,0.2349999999999999,25.0,0.0,
Surgical_skills_2_fixations_Performance_label,Performance_label,simple_features,regression,ExtraTreesRegressor,16.0,37.0,17.0,40.0,2026-02-22T10:02:36.383855,0.0,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,29.054054054054053,6.661490564252021,1.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,
Visual_search_ready_data_saccades_Participant_score_label,Participant_score_label,distance_features,,,,,,,2026-02-22T10:32:37.528073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,continuous is not supported
Visual_search_ready_data_saccades_Participant_score_label,Participant_score_label,extended_features,,,,,,,2026-02-22T10:27:37.440185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,continuous is not supported
Visual_search_ready_data_saccades_correct_or_not_label,correct_or_not_label,distance_features,classification,XGBClassifier,26.0,12.0,4.0,5.0,2026-02-22T10:42:37.832857,0.0,XGBClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0: 1, 1: 11}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 1, 1: 3}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 1, 1: 4}",,,,,,,,,,,,,,,,,,,
Visual_search_ready_data_saccades_correct_or_not_label,correct_or_not_label,extended_features,classification,ExtraTreesClassifier,55.0,12.0,4.0,5.0,2026-02-22T10:37:37.745957,0.0,ExtraTreesClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0: 1, 1: 11}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 1, 1: 3}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 1, 1: 4}",,,,,,,,,,,,,,,,,,,
Webtask_condition_label,condition_label,all_features,classification,LGBMClassifier,474.0,2543.0,908.0,910.0,2026-02-13T05:08:11.062856,0.0221169932737218,LGBMClassifier,0.9893826189539914,0.9921267482243092,0.991936196724864,0.9919386434960672,,4.0,"{1.0: 838, 2.0: 840, 3.0: 837, 100.0: 28}",0.986784140969163,0.990353697749196,0.9899665551839464,0.9899625132882,,4.0,"{1.0: 299, 2.0: 300, 3.0: 299, 100.0: 10}",0.9505494505494504,0.9635463772485178,0.9625,0.9624540061575432,,4.0,"{1.0: 300, 2.0: 300, 3.0: 300, 100.0: 10}",,,,,,,,,,,,,,,,,,,
Webtask_condition_label,condition_label,complex_features,classification,ExtraTreesClassifier,375.0,2543.0,908.0,910.0,2026-02-13T04:58:07.704560,0.0601776804396312,ExtraTreesClassifier,0.9359024773889107,0.9559454741152996,0.9513209895552648,0.9510663862591222,,4.0,"{1.0: 838, 2.0: 840, 3.0: 837, 100.0: 28}",0.8975770925110133,0.9319293478260868,0.9222408026755852,0.9211915781239814,,4.0,"{1.0: 299, 2.0: 300, 3.0: 299, 100.0: 10}",0.8758241758241758,0.92162471395881,0.9058333333333334,0.9036162390999634,,4.0,"{1.0: 300, 2.0: 300, 3.0: 300, 100.0: 10}",,,,,,,,,,,,,,,,,,,
Webtask_condition_label,condition_label,distance_features,classification,ExtraTreesClassifier,27.0,2543.0,908.0,910.0,2026-02-13T05:03:08.270319,0.2511505035147767,ExtraTreesClassifier,0.7188360204482894,0.7774720959555901,0.743436372290595,0.7579617100841048,,4.0,"{1.0: 838, 2.0: 840, 3.0: 837, 100.0: 28}",0.6905286343612335,0.7661696655078455,0.740886287625418,0.7494394483689756,,4.0,"{1.0: 299, 2.0: 300, 3.0: 299, 100.0: 10}",0.689010989010989,0.7652043670792892,0.7158333333333333,0.7360402535794083,,4.0,"{1.0: 300, 2.0: 300, 3.0: 300, 100.0: 10}",,,,,,,,,,,,,,,,,,,
Webtask_condition_label,condition_label,extended_features,classification,ExtraTreesClassifier,65.0,2543.0,908.0,910.0,2026-02-13T04:52:56.784730,0.0221084722448152,ExtraTreesClassifier,0.9956744003145892,0.9967608951707893,0.9967144563918756,0.9967162493704288,,4.0,"{1.0: 838, 2.0: 840, 3.0: 837, 100.0: 28}",0.9944933920704846,0.9958881578947368,0.995819397993311,0.9958191057081092,,4.0,"{1.0: 299, 2.0: 300, 3.0: 299, 100.0: 10}",0.9516483516483516,0.9642857142857144,0.9633333333333334,0.9632925472747498,,4.0,"{1.0: 300, 2.0: 300, 3.0: 300, 100.0: 10}",,,,,,,,,,,,,,,,,,,
Webtask_condition_label,condition_label,simple_features,classification,LGBMClassifier,15.0,2543.0,908.0,910.0,2026-02-13T04:47:56.038787,0.0215174551880261,LGBMClassifier,0.9862367282736924,0.9898445618783333,0.9895470668913582,0.9895488862544456,,4.0,"{1.0: 838, 2.0: 840, 3.0: 837, 100.0: 28}",0.9768722466960352,0.9831953047849896,0.9824414715719064,0.9824272700558332,,4.0,"{1.0: 299, 2.0: 300, 3.0: 299, 100.0: 10}",0.956043956043956,0.9680622651637144,0.9666666666666668,0.966613247863248,,4.0,"{1.0: 300, 2.0: 300, 3.0: 300, 100.0: 10}",,,,,,,,,,,,,,,,,,,
Webtask_familiarity_label,familiarity_label,all_features,classification,LGBMClassifier,474.0,2543.0,909.0,909.0,2026-02-13T05:33:54.890312,0.6595343508943243,LGBMClassifier,0.9189933149823044,0.9624775447808632,0.8240814576007426,0.8730663254962141,,6.0,"{-2147483600.0: 8, 1.0: 2117, 2.0: 296, 3.0: 63, 4.0: 46, 5.0: 13}",0.9493949394939494,0.968312928123948,0.8208390025489068,0.8707081206629581,,5.0,"{-2147483600.0: 4, 1.0: 802, 2.0: 67, 3.0: 9, 4.0: 27}",0.8107810781078107,0.1817302145555369,0.1757772440222378,0.1738468223565859,,6.0,"{-2147483600.0: 2, 1.0: 764, 2.0: 97, 3.0: 26, 4.0: 16, 5.0: 4}",,,,,,,,,,,,,,,,,,,
Webtask_familiarity_label,familiarity_label,complex_features,classification,LGBMClassifier,375.0,2543.0,909.0,909.0,2026-02-13T05:23:39.056443,0.6704301480530886,LGBMClassifier,0.9150609516319308,0.9801571500100534,0.8231361020505833,0.8735696991162749,,6.0,"{-2147483600.0: 8, 1.0: 2117, 2.0: 296, 3.0: 63, 4.0: 46, 5.0: 13}",0.9482948294829484,0.976015779092702,0.7941944475461429,0.8579918649524669,,5.0,"{-2147483600.0: 4, 1.0: 802, 2.0: 67, 3.0: 9, 4.0: 27}",0.8096809680968097,0.1723194805465952,0.1710589050215001,0.1667675757659153,,6.0,"{-2147483600.0: 2, 1.0: 764, 2.0: 97, 3.0: 26, 4.0: 16, 5.0: 4}",,,,,,,,,,,,,,,,,,,
Webtask_familiarity_label,familiarity_label,distance_features,classification,LGBMClassifier,27.0,2543.0,909.0,909.0,2026-02-13T05:28:41.704556,0.7041435750507681,LGBMClassifier,1.0,1.0,1.0,1.0,,6.0,"{-2147483600.0: 8, 1.0: 2117, 2.0: 296, 3.0: 63, 4.0: 46, 5.0: 13}",1.0,1.0,1.0,1.0,,5.0,"{-2147483600.0: 4, 1.0: 802, 2.0: 67, 3.0: 9, 4.0: 27}",0.8261826182618262,0.1827651515151515,0.1728310933592415,0.1675832646303781,,6.0,"{-2147483600.0: 2, 1.0: 764, 2.0: 97, 3.0: 26, 4.0: 16, 5.0: 4}",,,,,,,,,,,,,,,,,,,
Webtask_familiarity_label,familiarity_label,extended_features,classification,LGBMClassifier,65.0,2543.0,909.0,909.0,2026-02-13T05:18:12.088578,0.6499898069093306,LGBMClassifier,0.7782147070389304,0.3994941669967307,0.4742041533581551,0.4202633057057114,,6.0,"{-2147483600.0: 8, 1.0: 2117, 2.0: 296, 3.0: 63, 4.0: 46, 5.0: 13}",0.7975797579757976,0.2991778192758585,0.3643935122576827,0.3205094445837015,,5.0,"{-2147483600.0: 4, 1.0: 802, 2.0: 67, 3.0: 9, 4.0: 27}",0.6897689768976898,0.1753771067120581,0.1726715462395146,0.1720205053538387,,6.0,"{-2147483600.0: 2, 1.0: 764, 2.0: 97, 3.0: 26, 4.0: 16, 5.0: 4}",,,,,,,,,,,,,,,,,,,
Webtask_familiarity_label,familiarity_label,simple_features,classification,XGBClassifier,15.0,2543.0,909.0,909.0,2026-02-13T05:13:11.460216,0.6569906460943413,XGBClassifier,0.8497837200157294,0.6614645314728897,0.5450583248315376,0.5533796964814294,,6.0,"{-2147483600.0: 8, 1.0: 2117, 2.0: 296, 3.0: 63, 4.0: 46, 5.0: 13}",0.9042904290429042,0.601703489746968,0.4705335771498102,0.5043342962493248,,5.0,"{-2147483600.0: 4, 1.0: 802, 2.0: 67, 3.0: 9, 4.0: 27}",0.7744774477447744,0.1687567421790723,0.164078102229179,0.1630921962681743,,6.0,"{-2147483600.0: 2, 1.0: 764, 2.0: 97, 3.0: 26, 4.0: 16, 5.0: 4}",,,,,,,,,,,,,,,,,,,
Webtask_relevance_label,relevance_label,all_features,classification,ExtraTreesClassifier,474.0,2543.0,909.0,909.0,2026-02-13T05:59:01.193169,0.5965865649315976,ExtraTreesClassifier,0.8360204482894219,0.5480107302118172,0.499342909848229,0.4909426408941955,,6.0,"{-2147483600.0: 1703, 1.0: 67, 2.0: 176, 3.0: 235, 4.0: 252, 5.0: 110}",0.8118811881188119,0.4850821249552453,0.453612591990201,0.4479520557689571,,6.0,"{-2147483600.0: 609, 1.0: 24, 2.0: 68, 3.0: 93, 4.0: 70, 5.0: 45}",0.7568756875687569,0.3348453749315818,0.3420720487608533,0.3211561834066371,,6.0,"{-2147483600.0: 609, 1.0: 23, 2.0: 85, 3.0: 86, 4.0: 62, 5.0: 44}",,,,,,,,,,,,,,,,,,,
Webtask_relevance_label,relevance_label,complex_features,classification,LGBMClassifier,375.0,2543.0,909.0,909.0,2026-02-13T05:48:58.799815,0.6022018528438833,LGBMClassifier,0.8399528116397955,0.7020231327421668,0.5339606454464345,0.5546690715017123,,6.0,"{-2147483600.0: 1703, 1.0: 67, 2.0: 176, 3.0: 235, 4.0: 252, 5.0: 110}",0.8140814081408141,0.559888673039728,0.4732998755057578,0.4752703723291958,,6.0,"{-2147483600.0: 609, 1.0: 24, 2.0: 68, 3.0: 93, 4.0: 70, 5.0: 45}",0.7678767876787679,0.3684495665878645,0.3651383899218236,0.3547298436368036,,6.0,"{-2147483600.0: 609, 1.0: 23, 2.0: 85, 3.0: 86, 4.0: 62, 5.0: 44}",,,,,,,,,,,,,,,,,,,
Webtask_relevance_label,relevance_label,distance_features,classification,LGBMClassifier,27.0,2543.0,909.0,909.0,2026-02-13T05:53:59.175101,0.6289653767607299,LGBMClassifier,0.8871411718442784,0.72895010462905,0.6978645426882962,0.7088877802878083,,6.0,"{-2147483600.0: 1703, 1.0: 67, 2.0: 176, 3.0: 235, 4.0: 252, 5.0: 110}",0.8833883388338833,0.7079565772669221,0.6817505496822386,0.6870589639201938,,6.0,"{-2147483600.0: 609, 1.0: 24, 2.0: 68, 3.0: 93, 4.0: 70, 5.0: 45}",0.7513751375137514,0.3428484152242392,0.3337042816853945,0.3331418359353759,,6.0,"{-2147483600.0: 609, 1.0: 23, 2.0: 85, 3.0: 86, 4.0: 62, 5.0: 44}",,,,,,,,,,,,,,,,,,,
Webtask_relevance_label,relevance_label,extended_features,classification,ExtraTreesClassifier,65.0,2543.0,909.0,909.0,2026-02-13T05:43:57.028560,0.5938602481920963,ExtraTreesClassifier,0.987809673613842,0.9797540041657689,0.940315647591767,0.9564860725911984,,6.0,"{-2147483600.0: 1703, 1.0: 67, 2.0: 176, 3.0: 235, 4.0: 252, 5.0: 110}",0.99009900990099,0.9852941176470588,0.9484749455337692,0.9634757218090552,,6.0,"{-2147483600.0: 609, 1.0: 24, 2.0: 68, 3.0: 93, 4.0: 70, 5.0: 45}",0.7535753575357536,0.3205369754859924,0.3345905995215381,0.3206260958648604,,6.0,"{-2147483600.0: 609, 1.0: 23, 2.0: 85, 3.0: 86, 4.0: 62, 5.0: 44}",,,,,,,,,,,,,,,,,,,
Webtask_relevance_label,relevance_label,simple_features,classification,LGBMClassifier,15.0,2543.0,909.0,909.0,2026-02-13T05:38:56.537799,0.5863522210919472,LGBMClassifier,0.8619740464018876,0.7140002256599058,0.6075347535831023,0.6236367946894262,,6.0,"{-2147483600.0: 1703, 1.0: 67, 2.0: 176, 3.0: 235, 4.0: 252, 5.0: 110}",0.8525852585258525,0.6482327278962093,0.5773839643384236,0.5880653652913642,,6.0,"{-2147483600.0: 609, 1.0: 24, 2.0: 68, 3.0: 93, 4.0: 70, 5.0: 45}",0.7557755775577558,0.3328691571729698,0.3459856942845337,0.333400658912707,,6.0,"{-2147483600.0: 609, 1.0: 23, 2.0: 85, 3.0: 86, 4.0: 62, 5.0: 44}",,,,,,,,,,,,,,,,,,,
Webtask_school_condition_label,condition_label,all_features,classification,XGBClassifier,474.0,728.0,259.0,260.0,2026-02-22T10:57:39.326179,0.0262866079672721,XGBClassifier,0.9656593406593408,0.9748868778280544,0.9737394957983192,0.973705957478777,,4.0,"{1.0: 238, 2.0: 238, 3.0: 238, 100.0: 14}",0.9613899613899614,0.9705634987384356,0.9703781512605042,0.9704048753152144,,4.0,"{1.0: 85, 2.0: 85, 3.0: 84, 100.0: 5}",0.9730769230769232,0.9794435215946844,0.9794117647058824,0.979411052285546,,4.0,"{1.0: 85, 2.0: 85, 3.0: 85, 100.0: 5}",,,,,,,,,,,,,,,,,,,
Webtask_school_condition_label,condition_label,complex_features,classification,LGBMClassifier,375.0,714.0,254.0,255.0,2026-02-13T06:04:03.108602,0.0506212446161754,LGBMClassifier,0.9523809523809524,0.956588417137613,0.9516737891737892,0.9519327129563352,,3.0,"{1.0: 240, 2.0: 240, 3.0: 234}",0.9488188976377953,0.9553051643192488,0.947474193843062,0.9487498703184976,,3.0,"{1.0: 89, 2.0: 83, 3.0: 82}",0.9098039215686274,0.9201997122789202,0.9163957656080688,0.9141674745389916,,3.0,"{1.0: 86, 2.0: 76, 3.0: 93}",,,,,,,,,,,,,,,,,,,
Webtask_school_condition_label,condition_label,distance_features,classification,LGBMClassifier,27.0,714.0,254.0,255.0,2026-02-13T06:09:03.448947,0.2801911892820984,LGBMClassifier,0.8823529411764706,0.8819444444444445,0.8819444444444445,0.8818565400843882,,3.0,"{1.0: 240, 2.0: 240, 3.0: 234}",0.8779527559055118,0.8789247900693683,0.8790992966109435,0.8789933230611197,,3.0,"{1.0: 89, 2.0: 83, 3.0: 82}",0.611764705882353,0.6305381727158949,0.6305743102442277,0.630546955624355,,3.0,"{1.0: 86, 2.0: 76, 3.0: 93}",,,,,,,,,,,,,,,,,,,
